"steps","funnel_name","platform","age_range","user_count","ride_count","download_date","purchased_amount"
"0","download","ios","25-34","3","","2021-04-06",""
"0","download","web","45-54","1","","2021-11-04",""
"0","download","ios","35-44","4","","2021-02-14",""
"0","download","android","25-34","5","","2021-07-06",""
"0","download","android","","6","","2021-10-30",""
"0","download","android","45-54","4","","2021-10-19",""
"0","download","android","","11","","2021-03-08",""
"0","download","web","","4","","2021-12-22",""
"0","download","ios","18-24","3","","2021-09-01",""
"0","download","android","","13","","2021-06-20",""
"1","sign_up","web","35-44","538","","",""
"0","download","web","25-34","1","","2021-06-04",""
"0","download","ios","18-24","7","","2021-09-27",""
"0","download","android","25-34","2","","2021-07-28",""
"0","download","ios","25-34","4","","2021-10-11",""
"0","download","android","18-24","2","","2021-06-28",""
"0","download","ios","","17","","2021-12-27",""
"0","download","ios","18-24","2","","2021-12-01",""
"0","download","web","","3","","2021-06-24",""
"0","download","ios","45-54","6","","2021-05-14",""
"0","download","ios","45-54","4","","2021-11-01",""
"0","download","ios","25-34","8","","2021-03-03",""
"0","download","ios","35-44","5","","2021-06-08",""
"0","download","web","35-44","1","","2021-10-03",""
"0","download","web","35-44","1","","2021-07-15",""
"0","download","ios","","21","","2021-04-17",""
"0","download","ios","25-34","8","","2021-10-26",""
"0","download","ios","25-34","8","","2021-07-27",""
"0","download","android","25-34","2","","2021-05-24",""
"0","download","android","18-24","2","","2021-05-15",""
"0","download","android","","8","","2021-01-14",""
"0","download","ios","25-34","8","","2021-04-17",""
"0","download","ios","18-24","4","","2021-03-18",""
"0","download","web","18-24","1","","2021-08-22",""
"0","download","android","35-44","6","","2021-03-03",""
"0","download","ios","","15","","2021-04-20",""
"0","download","ios","18-24","5","","2021-08-07",""
"0","download","android","35-44","3","","2021-01-20",""
"0","download","android","45-54","6","","2021-04-14",""
"0","download","ios","45-54","2","","2021-07-23",""
"0","download","android","","7","","2021-09-10",""
"0","download","ios","18-24","2","","2021-01-05",""
"0","download","android","18-24","1","","2021-01-22",""
"0","download","android","35-44","5","","2021-04-20",""
"0","download","android","25-34","1","","2021-08-25",""
"0","download","web","25-34","2","","2021-02-07",""
"0","download","android","25-34","2","","2021-01-30",""
"0","download","android","45-54","2","","2021-03-08",""
"0","download","ios","45-54","5","","2021-05-09",""
"0","download","web","25-34","2","","2021-06-30",""
"0","download","android","35-44","4","","2021-07-23",""
"0","download","ios","35-44","6","","2021-03-07",""
"0","download","android","25-34","2","","2021-06-23",""
"0","download","web","25-34","1","","2021-06-07",""
"0","download","android","","13","","2021-05-03",""
"0","download","android","45-54","2","","2021-04-12",""
"0","download","ios","45-54","6","","2021-11-12",""
"0","download","ios","25-34","6","","2021-11-21",""
"0","download","android","","7","","2021-05-08",""
"0","download","android","25-34","2","","2021-07-22",""
"0","download","android","25-34","4","","2021-02-20",""
"0","download","web","35-44","1","","2021-11-15",""
"0","download","web","35-44","2","","2021-05-26",""
"0","download","android","45-54","1","","2021-02-19",""
"0","download","ios","25-34","5","","2021-02-09",""
"0","download","android","18-24","1","","2021-07-08",""
"5","payment","android","25-34","356","12152","","242568.500000001"
"0","download","web","25-34","2","","2021-05-08",""
"0","download","ios","35-44","8","","2021-07-13",""
"0","download","web","35-44","1","","2021-02-04",""
"0","download","ios","25-34","10","","2021-03-28",""
"0","download","android","","5","","2021-07-24",""
"0","download","ios","","18","","2021-02-26",""
"0","download","web","35-44","2","","2021-05-16",""
"0","download","ios","45-54","2","","2021-12-24",""
"0","download","web","25-34","1","","2021-07-15",""
"0","download","android","","8","","2021-07-06",""
"0","download","ios","25-34","9","","2021-09-24",""
"0","download","ios","18-24","4","","2021-01-22",""
"0","download","web","45-54","1","","2021-02-10",""
"0","download","android","18-24","2","","2021-12-20",""
"0","download","ios","18-24","2","","2021-06-06",""
"0","download","ios","","13","","2021-02-22",""
"0","download","web","35-44","1","","2021-08-27",""
"0","download","ios","18-24","8","","2021-11-17",""
"0","download","android","45-54","2","","2021-05-31",""
"0","download","ios","","20","","2021-04-12",""
"0","download","ios","45-54","2","","2021-12-03",""
"0","download","web","","3","","2021-11-17",""
"0","download","web","18-24","1","","2021-10-18",""
"0","download","android","35-44","9","","2021-12-11",""
"0","download","web","25-34","2","","2021-12-15",""
"0","download","android","","10","","2021-04-07",""
"0","download","web","25-34","1","","2021-02-10",""
"0","download","web","35-44","1","","2021-12-26",""
"0","download","android","35-44","3","","2021-02-22",""
"0","download","web","18-24","1","","2021-01-10",""
"0","download","ios","45-54","4","","2021-12-15",""
"0","download","ios","25-34","8","","2021-09-09",""
"0","download","android","45-54","3","","2021-01-24",""
"0","download","android","35-44","6","","2021-10-08",""
"0","download","android","25-34","1","","2021-11-19",""
"0","download","web","18-24","1","","2021-06-30",""
"0","download","ios","35-44","7","","2021-03-18",""
"0","download","android","45-54","2","","2021-10-17",""
"0","download","android","25-34","2","","2021-04-15",""
"0","download","ios","25-34","7","","2021-01-02",""
"0","download","ios","18-24","3","","2021-06-07",""
"0","download","android","","9","","2021-04-09",""
"0","download","web","35-44","1","","2021-02-01",""
"0","download","ios","35-44","7","","2021-09-19",""
"0","download","android","45-54","1","","2021-11-26",""
"0","download","web","35-44","1","","2021-04-25",""
"0","download","web","35-44","1","","2021-11-22",""
"6","Review","web","25-34","70","2576","",""
"0","download","android","25-34","2","","2021-11-07",""
"0","download","web","35-44","4","","2021-10-05",""
"0","download","android","25-34","3","","2021-09-14",""
"0","download","ios","18-24","2","","2021-06-18",""
"4","ride_completed","android","18-24","191","6475","",""
"0","download","ios","18-24","5","","2021-10-02",""
"0","download","web","18-24","1","","2021-09-06",""
"0","download","android","45-54","1","","2021-11-05",""
"0","download","android","","9","","2021-09-17",""
"0","download","ios","","26","","2021-10-06",""
"0","download","android","18-24","1","","2021-03-12",""
"0","download","ios","35-44","10","","2021-06-02",""
"0","download","ios","18-24","1","","2021-04-06",""
"0","download","ios","45-54","2","","2021-07-22",""
"0","download","android","25-34","2","","2021-07-03",""
"0","download","web","25-34","2","","2021-03-27",""
"0","download","ios","35-44","6","","2021-09-10",""
"0","download","ios","","19","","2021-05-24",""
"0","download","ios","18-24","4","","2021-01-27",""
"0","download","web","","1","","2021-04-22",""
"0","download","web","35-44","3","","2021-01-12",""
"0","download","android","","10","","2021-06-06",""
"0","download","ios","","21","","2021-04-24",""
"0","download","android","35-44","4","","2021-03-17",""
"0","download","ios","25-34","5","","2021-02-02",""
"0","download","android","","13","","2021-08-31",""
"0","download","ios","45-54","2","","2021-01-15",""
"0","download","ios","25-34","3","","2021-10-18",""
"0","download","ios","35-44","10","","2021-10-11",""
"0","download","ios","25-34","5","","2021-03-09",""
"2","ride_requested","android","45-54","375","11475","",""
"0","download","android","25-34","2","","2021-07-01",""
"0","download","ios","18-24","3","","2021-07-07",""
"0","download","android","35-44","4","","2021-11-30",""
"0","download","android","","2","","2021-05-16",""
"0","download","ios","35-44","8","","2021-04-08",""
"0","download","android","35-44","7","","2021-11-09",""
"0","download","android","25-34","3","","2021-08-03",""
"0","download","android","","10","","2021-08-26",""
"0","download","ios","45-54","3","","2021-12-21",""
"0","download","web","35-44","2","","2021-04-02",""
"0","download","ios","35-44","7","","2021-02-19",""
"0","download","android","","7","","2021-06-04",""
"0","download","ios","18-24","4","","2021-05-29",""
"0","download","android","18-24","1","","2021-11-25",""
"0","download","web","35-44","1","","2021-05-17",""
"0","download","ios","45-54","1","","2021-03-08",""
"0","download","web","","4","","2021-06-22",""
"4","ride_completed","web","18-24","71","2423","",""
"0","download","android","","12","","2021-05-06",""
"0","download","ios","45-54","4","","2021-05-23",""
"0","download","ios","","9","","2021-02-01",""
"0","download","ios","18-24","3","","2021-03-22",""
"0","download","web","","3","","2021-01-23",""
"0","download","android","35-44","2","","2021-10-23",""
"0","download","android","","5","","2021-04-13",""
"0","download","ios","25-34","9","","2021-06-27",""
"0","download","android","","4","","2021-10-27",""
"0","download","android","","6","","2021-12-18",""
"0","download","android","","6","","2021-11-14",""
"0","download","ios","45-54","4","","2021-10-04",""
"0","download","android","18-24","2","","2021-08-13",""
"0","download","ios","45-54","1","","2021-12-22",""
"0","download","android","25-34","1","","2021-03-11",""
"0","download","android","25-34","4","","2021-03-13",""
"0","download","web","35-44","1","","2021-01-22",""
"0","download","ios","35-44","4","","2021-04-30",""
"0","download","web","45-54","1","","2021-12-14",""
"0","download","android","35-44","6","","2021-11-29",""
"0","download","ios","25-34","7","","2021-03-17",""
"0","download","web","35-44","4","","2021-01-26",""
"0","download","android","18-24","1","","2021-06-24",""
"0","download","android","18-24","1","","2021-02-22",""
"0","download","android","25-34","2","","2021-01-16",""
"0","download","ios","25-34","6","","2021-08-12",""
"0","download","android","18-24","2","","2021-05-23",""
"0","download","ios","35-44","6","","2021-09-01",""
"0","download","web","18-24","1","","2021-02-12",""
"0","download","web","18-24","2","","2021-10-28",""
"0","download","web","35-44","2","","2021-12-15",""
"0","download","ios","18-24","5","","2021-12-10",""
"0","download","ios","25-34","4","","2021-10-09",""
"0","download","ios","","21","","2021-06-18",""
"0","download","ios","18-24","2","","2021-07-18",""
"0","download","ios","18-24","3","","2021-11-28",""
"0","download","web","","4","","2021-06-03",""
"0","download","web","","3","","2021-11-29",""
"0","download","ios","","34","","2021-09-15",""
"0","download","web","18-24","1","","2021-11-25",""
"0","download","web","","2","","2021-03-12",""
"0","download","android","","9","","2021-06-18",""
"0","download","web","","5","","2021-10-10",""
"0","download","android","18-24","1","","2021-09-17",""
"0","download","android","18-24","2","","2021-11-27",""
"0","download","android","","13","","2021-01-16",""
"0","download","android","25-34","4","","2021-11-22",""
"0","download","android","25-34","2","","2021-05-12",""
"0","download","android","45-54","1","","2021-08-05",""
"0","download","ios","25-34","7","","2021-11-20",""
"0","download","android","35-44","6","","2021-03-11",""
"0","download","web","45-54","1","","2021-07-22",""
"0","download","android","35-44","9","","2021-08-21",""
"0","download","android","","10","","2021-07-29",""
"0","download","android","45-54","3","","2021-01-29",""
"0","download","ios","35-44","10","","2021-04-01",""
"0","download","android","18-24","2","","2021-11-30",""
"0","download","web","35-44","1","","2021-09-27",""
"0","download","android","","6","","2021-12-19",""
"0","download","ios","35-44","10","","2021-12-25",""
"0","download","ios","45-54","3","","2021-03-11",""
"0","download","web","25-34","2","","2021-01-31",""
"0","download","ios","25-34","6","","2021-01-08",""
"0","download","ios","45-54","2","","2021-02-22",""
"0","download","android","25-34","2","","2021-05-05",""
"0","download","web","18-24","2","","2021-01-25",""
"0","download","android","","9","","2021-11-06",""
"0","download","ios","35-44","4","","2021-07-28",""
"0","download","web","","5","","2021-06-01",""
"2","ride_requested","android","25-34","692","21556","",""
"0","download","ios","45-54","5","","2021-08-18",""
"0","download","ios","","22","","2021-09-28",""
"0","download","android","45-54","3","","2021-08-27",""
"0","download","android","35-44","6","","2021-02-04",""
"0","download","android","18-24","1","","2021-06-26",""
"0","download","ios","45-54","5","","2021-02-07",""
"0","download","ios","","20","","2021-01-02",""
"0","download","web","25-34","1","","2021-07-05",""
"0","download","android","","12","","2021-08-23",""
